outlet_id,outlet_name,state,city_or_scope,website,website_active,sustained_journalism,immigrant_or_diaspora_serving,institutional_form,public_institutional_signals,eligibility_status,primary_evidence_url,verification_notes,analysis_tier,core_inclusion,source_file,source_row_number
NC001,Enlace Latino NC,North Carolina,Statewide / Raleigh,https://enlacelatinonc.org/,yes,yes,yes,independent nonprofit Spanish-language digital newsroom,founded 2018; immigrant-journalist leadership; statewide public-service reporting; staff/policies/donor structure visible,verified_include,https://enlacelatinonc.org/about-us/,Excellent core case; explicit mission to serve North Carolina's Latino immigrant community.,core_verified,yes,data/verification/north_carolina_verification_v1.csv,2
NC004,Hola Carolina,North Carolina,Asheville / Western North Carolina,https://holacarolina.org/,yes,yes,yes,impact-driven nonprofit Latino/community media organization,current news site; immigrant-community mission; Spanish-language radio partnership; nonprofit identity,verified_include,https://holacarolina.org/,Strong Western North Carolina immigrant-serving case.,core_verified,yes,data/verification/north_carolina_verification_v1.csv,5
NC012,Hola News,North Carolina,Charlotte / Carolinas,https://holanews.com/,yes,yes,yes,Spanish-language digital news outlet,active 2026 Charlotte/Carolinas coverage; immigration and local community reporting,verified_include,https://holanews.com/,"Strong current outlet; verify ownership and relationship, if any, to other regional Spanish-media groups in deeper pass.",core_verified,yes,data/verification/north_carolina_verification_v1.csv,13
NC011,La Conexión USA,North Carolina,Raleigh / statewide,https://laconexionusa.com/,yes,yes,yes,Spanish-language digital/community news outlet,"active 2026 local North Carolina news; immigration, politics, education and community sections",verified_include,https://laconexionusa.com/,Strong current Spanish-language local-news candidate; ownership/staff need deeper coding.,core_verified,yes,data/verification/north_carolina_verification_v1.csv,12
NC002,La Noticia,North Carolina,Charlotte / statewide,https://lanoticia.com/,yes,yes,yes,Spanish-language newspaper and digital newsroom,"28-year publication history; Charlotte/Raleigh/Asheville editions; immigration, government and community reporting; immigrant readership",verified_include,https://www.reportforamerica.org/newsrooms/la-noticia/,Strong statewide immigrant-serving newsroom.,core_verified,yes,data/verification/north_carolina_verification_v1.csv,3
NC008,Latino Communications / Qué Pasa Media Network,North Carolina,Raleigh / statewide,https://accionhispana.org/,yes,no_as_separate_outlet,yes,corporate/organizational identity associated with Qué Pasa Media,BBB identifies Latino Communications LLC as alternate name for Qué Pasa Media Network,classify_host_or_duplicate,https://www.bbb.org/us/nc/raleigh/profile/newspaper-advertising/que-pasa-media-0593-90068722,Do not double-count as a separate outlet from Qué Pasa/Acción Hispana without evidence of a distinct newsroom.,other_review_status,no,data/verification/north_carolina_verification_v1.csv,9
NC009,Mi Gente Newspaper,North Carolina,,,unresolved,unresolved,likely_yes,unresolved Latino community newspaper candidate,no sufficiently specific current 2026 evidence identified,hold_unresolved,,Retain in candidate registry only until current identity/site/activity are established.,hold_for_review,no,data/verification/north_carolina_verification_v1.csv,10
NC010,Proyecto Mariposa,North Carolina,Winston-Salem / Charlotte,https://proyectomariposa.us/,yes,information_hub_not_newsroom,yes,Spanish-language community information hub created by Acción Hispana/Qué Pasa,"resources, alerts, news links, courses and multimedia; launched as outreach/information project",classify_hosted_information_project,https://accionhispana.org/our-work/,Do not count as an independent outlet; preserve as hosted information infrastructure under Acción Hispana.,other_review_status,no,data/verification/north_carolina_verification_v1.csv,11
NC003,Qué Pasa / Acción Hispana,North Carolina,Statewide,https://accionhispana.org/,yes,yes,yes,Spanish-language weekly newspaper and digital platform run by Acción Hispana,founded 1994; three weekly print editions; first-generation immigrant staff; daily digital content; grants/partnerships visible,verified_include,https://accionhispana.org/about-us/,Very strong core case; institutional infrastructure is unusually well documented.,core_verified,yes,data/verification/north_carolina_verification_v1.csv,4
ND001,Fargo-area Somali community media lead,North Dakota,Fargo,,unresolved,unresolved,likely_yes_if_found,unresolved community-media lead,searches did not identify a distinct current North Dakota-based Somali newsroom,hold_unresolved,,Do not infer absence of Somali media from this result; retain for deeper directory/community search.,hold_for_review,no,data/verification/north_dakota_verification_v1.csv,2
ND002,Fargo-area Spanish/Latino media lead,North Dakota,Fargo / statewide,,unresolved,unresolved,likely_yes_if_found,unresolved Spanish-language media lead,no distinct current North Dakota-based Spanish-language newsroom identified in first pass,hold_unresolved,,"State status should be 'no qualifying outlet identified after systematic first-pass search,' not 'none exist.'",hold_for_review,no,data/verification/north_dakota_verification_v1.csv,3
ND003,MPR News Fargo-Moorhead regional reporting,North Dakota,Fargo-Moorhead,https://www.mprnews.org/,yes,yes,no_primary_mission,mainstream public-media regional reporting,Fargo-Moorhead reporting includes diverse communities but newsroom mission is general regional journalism,exclude_current_definition,https://www.mprnews.org/people/t-ruiz-sandoval,Useful comparison only; not an immigrant-serving outlet.,other_review_status,no,data/verification/north_dakota_verification_v1.csv,4
ND004,North Dakota Monitor,North Dakota,Statewide,https://northdakotamonitor.com/,yes,yes,no_primary_mission,statewide nonprofit newsroom,covers immigration and farmworker issues but does not primarily serve immigrant/diaspora communities,exclude_current_definition,https://northdakotamonitor.com/2026/07/14/they-harvest-the-nations-food-but-a-new-rule-may-strip-them-of-health-insurance/,"Comparison/context source, not core outlet.",other_review_status,no,data/verification/north_dakota_verification_v1.csv,5
OH013,Al-Sahafa,Ohio,Columbus,,historical_or_unclear,historically_yes,yes,Arabic community newspaper candidate,known as Arabic community media lead; no strong current 2026 publication evidence,pending_verification,,Retain candidate as historical/current-unclear.,pending_verification,no,data/verification/ohio_verification_v1.csv,14
OH012,ApnaOhio,Ohio,Statewide,,unresolved,unresolved,yes,South Asian community media candidate,exact current site/outlet identity not established,hold_unresolved,,Retain candidate only.,hold_for_review,no,data/verification/ohio_verification_v1.csv,13
OH014,Connecting Cleveland,Ohio,Cleveland,,historical_or_unclear,historically_yes,yes,immigrant/community media project candidate,current operation not established,exclude_or_archive_pending,,Archive unless current sustained journalism can be demonstrated.,pending_verification,no,data/verification/ohio_verification_v1.csv,15
OH002,Danjir News / Radio,Ohio,Columbus,,unresolved,unresolved,yes,Somali news/radio candidate,no sufficiently specific current 2026 evidence identified in this pass,hold_unresolved,,Retain candidate only.,hold_for_review,no,data/verification/ohio_verification_v1.csv,3
OH003,DZM News,Ohio,Columbus,,unresolved,unresolved,yes,Somali/East African media candidate,exact current outlet identity and active newsroom not established,hold_unresolved,,Retain candidate only.,hold_for_review,no,data/verification/ohio_verification_v1.csv,4
OH006,El Sol de Ohio,Ohio,Columbus,https://www.elsoldeohio.com/,yes,yes,yes,Spanish-language community newspaper/digital outlet,established 2010; active 2026 Columbus and Latino-community reporting,verified_include,https://www.elsoldeohio.com/,Strong current Columbus Latino outlet.,core_verified,yes,data/verification/ohio_verification_v1.csv,7
OH005,La Prensa Newspaper,Ohio,Toledo / NW Ohio,https://laprensanewspaper.com/,yes,yes,yes,bilingual Latino newspaper/digital outlet,current 2026 publication; Toledo office; Ohio/Michigan coverage; Latino community focus,verified_include,https://laprensanewspaper.com/,Strong regional Latino newsroom.,core_verified,yes,data/verification/ohio_verification_v1.csv,6
OH008,La Villa Cleveland,Ohio,Cleveland,https://www.lavillacle.org/,yes,community_storytelling_not_full_newsroom,yes,neighborhood storytelling/community platform,current Clark-Fulton community stories and user/community submissions; journalism structure not clearly established,comparison_or_information_platform,https://www.lavillacle.org/,Keep as community storytelling infrastructure,contextual_noncore,no,data/verification/ohio_verification_v1.csv,9
OH011,Lazo Cultural,Ohio,Cincinnati / statewide,,unclear_current_operation,mixed_or_unclear,yes,Latino cultural/community publication candidate,current journalism role and institutional operation not established,pending_verification,,Retain candidate.,pending_verification,no,data/verification/ohio_verification_v1.csv,12
OH010,OCA AsiaTown Voice / IMAGE TV Ohio,Ohio,Cleveland,,unclear_current_operation,unclear,yes,Asian community media candidate,candidate identity known but direct current newsroom/program evidence not established,pending_verification,,Retain candidate pending direct evidence.,pending_verification,no,data/verification/ohio_verification_v1.csv,11
OH004,Ohio in Arabic,Ohio,Statewide / Columbus,https://ohioinarabic.com/,yes,yes,yes,nonprofit Arabic-language media and service organization,founded as independent Arabic newspaper in 2019; nonprofit foundation since 2022; immigrant family founders; explicit newcomer information mission,verified_include,https://ohioinarabic.com/about-us,Excellent Arabic immigrant-serving media case.,core_verified,yes,data/verification/ohio_verification_v1.csv,5
OH009,Onumba / Fawol Africa Media,Ohio,Columbus,https://onumba.com/,yes,yes,yes,Nigerian/African diaspora online news and commentary outlet,founded 2003; Columbus address; Nigerian immigrant editor; current 2026 reporting/commentary; explicit African diaspora mission,verified_include,https://onumba.com/about-onumba/,Strong African diaspora case with clear local Ohio base and transnational scope.,core_verified,yes,data/verification/ohio_verification_v1.csv,10
OH001,Somali Link Newspaper,Ohio,Columbus,https://www.somalicommunitylink.com/,yes_via_host,yes,yes,Somali community newspaper hosted by Somali Community Link,current host site explicitly names Somali Link Newspaper,shared CEO/contact/address,and community service organization,verified_include_hosted_program,other_review_status,no,data/verification/ohio_verification_v1.csv,2
OH007,Vocero Latino,Ohio,Cleveland,https://vocerolatino.com/,yes,yes,yes,Spanish-language newspaper/digital outlet,serving Cleveland Hispanic community since 1998; current 2026 posts; community-news mission,verified_include,https://vocerolatino.com/,Strong current Cleveland Latino outlet.,core_verified,yes,data/verification/ohio_verification_v1.csv,8
